pwr_out,irdnc,temp,prsure,hmdty,wnd_spd,wnd_deg,rain_1h,clouds
0.0,0.0,25.72,1023,88,2,51,0.0,75
0.0,0.0,25.13,1023,83,1,50,0.0,1
0.0,0.0,24.84,1022,88,2,29,0.0,40
0.16,0.0,24.56,1022,88,2,30,0.0,75
1.4,21.62,24.28,1022,94,1,50,0.3,1
1.63,132.31,24.14,1022,88,2,50,3.0,1
6.31,158.68,23.85,1021,94,2,220,0.9,90
6.31,158.68,23.85,1021,94,2,220,0.9,90
4.97,851.34,23.7,1022,94,2,10,0.0,75
8.22,396.7,24.0,1022,94,1,10,0.0,1
1.09,1001.66,24.43,1022,94,2,30,0.0,20
3.69,115.23,26.16,1022,88,3,40,0.9,1
1.19,389.57,27.25,1023,74,3,60,0.0,40
0.51,119.05,27.85,1023,78,5,70,0.3,90
0.32,56.32,29.54,1022,62,3,140,0.0,75
0.0,41.08,28.4,1021,88,3,10,3.0,90
0.0,41.08,28.4,1021,88,3,10,3.0,90
0.0,0.0,27.48,1020,88,4,30,0.3,75
0.0,0.0,27.48,1020,88,4,30,0.3,75
0.0,0.0,28.18,1020,88,3,30,3.0,90
0.0,0.0,28.17,1020,78,4,70,3.0,90
0.0,0.0,27.52,1020,78,4,70,3.0,90
0.0,0.0,26.01,1020,83,2,90,0.3,90
0.0,0.0,25.51,1020,83,2,80,0.3,90
0.0,0.0,24.56,1020,88,1,40,0.3,1
0.0,0.0,24.14,1020,94,2,70,0.3,75
0.0,0.0,24.14,1020,94,1,40,0.3,40
0.0,0.0,23.66,1020,94,1,360,0.3,75
0.38,0.0,23.5,1019,100,1,56,0.3,20
2.83,82.15,23.17,1019,94,1,28,0.3,1
5.12,281.69,22.82,1018,94,1,28,0.3,1
4.51,584.57,22.51,1018,100,1,28,0.3,1
4.51,584.57,22.51,1018,100,1,28,0.3,1
4.51,584.57,22.51,1018,100,1,28,0.3,1
8.32,465.66,22.33,1018,100,1,47,0.3,1
8.32,465.66,22.33,1018,100,1,47,0.3,1
8.32,465.66,22.33,1018,100,1,47,0.3,1
8.43,866.76,22.17,1018,100,1,47,0.0,20
8.4,970.24,22.34,1018,100,1,47,0.0,1
7.11,971.11,24.99,1020,83,1,220,0.0,40
5.88,813.87,27.01,1019,83,2,230,0.0,1
3.5,652.45,28.3,1019,69,1,210,0.0,20
0.18,399.8,29.3,1019,66,3,210,0.0,20
0.0,23.49,29.59,1018,66,2,290,0.0,20
0.0,0.0,31.28,1015,52,1,260,0.0,75
0.0,0.0,31.86,1015,52,3,220,0.0,20
0.0,0.0,31.87,1014,52,2,276,0.3,20
0.0,0.0,30.44,1014,55,1,0,3.0,75
0.0,0.0,27.86,1015,69,3,240,0.0,75
0.0,0.0,27.28,1015,69,5,290,0.3,75
0.0,0.0,26.66,1016,78,4,290,0.0,1
0.0,0.0,25.49,1016,83,3,290,0.0,1
0.0,0.0,25.0,1016,88,3,290,0.0,1
0.0,0.0,24.66,1016,88,3,290,0.0,1
0.33,0.0,24.0,1016,88,3,300,0.0,1
3.05,52.86,23.82,1015,88,3,300,0.0,1
5.48,300.93,23.66,1015,88,3,310,0.0,1
7.67,547.38,23.39,1015,94,3,310,0.0,1
8.76,712.01,23.2,1016,94,3,330,0.3,75
8.96,835.78,22.62,1017,88,4,340,0.0,75
7.82,893.42,22.4,1017,88,5,340,0.0,75
8.08,896.31,23.19,1018,73,6,10,0.0,75
6.46,789.08,24.14,1019,69,5,10,0.0,40
4.51,630.83,24.72,1019,50,4,360,0.0,1
1.14,450.53,25.44,1019,53,4,40,0.0,1
0.0,166.61,26.15,1018,50,5,40,0.0,1
0.0,0.0,26.34,1017,47,5,40,0.0,1
0.0,0.0,26.29,1017,47,6,60,0.0,1
0.0,0.0,25.85,1018,47,5,40,0.0,1
0.0,0.0,24.15,1018,53,6,30,0.0,1
0.0,0.0,21.58,1019,60,3,30,0.0,1
0.0,0.0,21.13,1019,60,2,360,0.0,1
0.0,0.0,20.29,1020,68,2,10,0.0,1
0.0,0.0,20.0,1020,73,3,20,0.0,1
0.0,0.0,20.0,1020,73,3,20,0.0,1
0.0,0.0,19.32,1020,73,2,360,0.0,40
0.4,0.0,19.0,1020,82,2,20,0.0,75
3.29,67.67,18.83,1020,77,3,40,0.0,1
6.36,296.61,18.16,1020,77,3,50,0.0,1
7.86,531.82,17.83,1020,72,2,70,0.0,1
5.78,868.64,18.01,1020,77,2,60,0.0,1
6.63,480.37,18.57,1020,72,2,40,0.0,1
4.22,395.73,19.31,1021,77,1,20,0.0,1
3.9,272.68,22.53,1022,68,2,20,0.0,1
5.21,211.43,24.74,1022,60,2,70,0.0,1
4.22,453.13,26.01,1022,47,6,90,0.0,1
0.91,397.78,27.15,1022,51,6,80,0.0,1
0.0,87.77,27.75,1021,48,5,130,0.0,40
0.0,0.0,27.86,1020,51,5,90,0.0,1
0.0,0.0,27.86,1020,48,5,90,0.0,75
0.0,0.0,27.0,1020,51,5,80,0.0,20
0.0,0.0,26.0,1020,54,5,70,0.0,1
0.0,0.0,23.77,1020,69,3,90,0.0,1
0.0,0.0,23.15,1021,69,3,80,0.0,1
0.0,0.0,21.85,1021,73,2,60,0.0,1
0.0,0.0,20.82,1021,73,2,50,0.0,1
0.0,0.0,21.59,1021,73,2,60,0.0,1
0.0,0.0,20.67,1020,73,1,40,0.0,1
0.45,0.0,20.33,1020,78,1,10,0.0,40
1.62,52.86,19.82,1018,88,1,346,0.0,75
3.53,133.46,19.65,1019,83,1,346,0.0,1
6.51,328.03,18.8,1019,88,1,20,0.0,40
8.42,575.16,19.32,1019,83,1,340,0.0,20
7.22,1182.1,19.88,1019,83,2,342,0.0,20
4.5,397.78,19.88,1020,83,2,342,0.0,1
3.24,415.94,22.57,1020,88,2,35,0.0,40
1.04,298.48,24.62,1020,69,2,35,0.0,1
1.09,93.39,26.14,1020,65,2,0,0.0,40
0.43,98.58,26.85,1020,61,2,40,0.0,20
0.0,39.06,28.13,1019,58,1,0,0.0,20
0.0,0.0,28.13,1018,54,2,310,0.0,90
0.0,0.0,27.57,1018,58,4,30,0.0,75
0.0,0.0,26.99,1017,61,3,50,0.0,40
0.0,0.0,25.99,1017,61,5,50,0.0,20
0.0,0.0,24.26,1018,78,3,30,0.3,1
0.0,0.0,23.76,1018,78,3,20,0.3,1
0.0,0.0,23.76,1018,78,3,20,0.3,1
0.0,0.0,23.0,1019,88,3,30,0.3,1
0.0,0.0,22.87,1019,94,3,360,0.0,75
0.0,0.0,22.43,1018,88,2,30,0.0,1
0.0,0.0,22.51,1018,94,3,350,0.0,75
0.32,0.0,22.33,1018,83,5,360,0.0,75
2.53,34.59,22.16,1017,94,4,360,0.0,75
3.18,248.18,21.99,1017,88,1,10,0.0,1
7.85,300.5,21.67,1017,88,3,340,0.0,1
5.79,647.69,21.67,1017,88,2,350,0.0,1
8.94,563.67,21.51,1018,88,2,350,0.0,1
8.97,304.39,21.51,1018,94,3,340,0.0,20
1.66,993.59,22.15,1018,94,3,350,0.0,20
6.72,179.43,24.18,1018,88,3,330,0.0,40
3.15,687.04,25.4,1019,73,3,20,0.0,75
1.05,281.04,26.68,1017,65,5,350,0.0,40
0.0,179.0,27.76,1018,58,4,40,0.0,20
0.0,0.0,28.02,1016,78,5,20,0.0,90
0.0,0.0,27.52,1015,83,6,360,3.0,75
0.0,0.0,27.29,1016,58,6,30,0.0,40
0.0,0.0,25.63,1016,65,5,40,0.0,1
0.0,0.0,23.12,1017,73,6,10,0.0,1
0.0,0.0,22.61,1016,88,2,60,0.0,75
0.0,0.0,22.27,1017,73,5,10,0.0,20
0.0,0.0,22.32,1017,73,4,360,0.0,40
0.0,0.0,21.54,1016,83,5,70,0.0,75
0.0,0.0,21.66,1017,78,2,340,0.0,90
0.24,0.0,21.1,1016,78,1,360,0.0,90
1.37,30.55,21.4,1016,83,2,10,0.0,1
2.71,164.3,20.54,1015,88,2,10,0.0,90
3.17,264.61,20.4,1015,88,2,53,0.0,90
2.85,303.96,20.26,1015,94,2,58,0.3,90
6.37,260.29,20.75,1015,94,2,360,0.0,20
2.78,638.51,21.37,1015,94,3,30,0.3,40
2.78,638.51,21.37,1015,94,3,30,0.3,40
1.46,253.23,22.99,1016,88,4,70,0.0,40
2.6,124.52,24.01,1016,94,3,81,0.9,90
1.86,245.15,25.5,1016,74,3,90,0.0,75
0.36,173.53,25.09,1015,94,4,70,0.3,90
0.36,173.53,25.09,1015,94,4,70,0.3,90
0.0,39.78,25.76,1014,78,6,130,0.3,90
0.0,0.0,27.4,1013,74,2,40,0.0,75
0.0,0.0,26.78,1013,88,1,120,0.3,90
0.0,0.0,26.78,1013,88,1,120,0.3,90
0.0,0.0,26.55,1012,88,3,30,0.0,75
0.0,0.0,25.64,1013,94,3,10,0.0,90
0.0,0.0,24.13,1013,94,2,30,0.0,75
0.0,0.0,23.77,1012,94,4,136,0.0,75
0.0,0.0,23.14,1013,100,2,360,0.0,40
0.0,0.0,23.0,1013,94,2,10,0.3,40
0.0,0.0,22.71,1013,94,2,320,0.0,75
0.0,0.0,22.45,1012,100,3,147,0.3,90
0.45,0.0,22.44,1011,94,2,360,0.3,90
1.62,51.45,22.3,1010,100,1,98,0.3,90
3.43,155.65,22.03,1010,100,2,230,0.0,75
3.43,155.65,22.03,1010,100,2,230,0.0,75
3.13,295.09,21.73,1010,94,2,220,0.0,90
3.13,295.09,21.73,1010,94,2,220,0.0,90
1.72,280.18,22.52,1009,100,2,180,0.0,90
4.02,147.87,22.21,1011,100,3,180,0.0,90
8.96,413.35,22.52,1011,100,3,180,0.0,75
3.57,707.14,23.44,1010,100,3,180,0.0,75
1.67,336.82,25.39,1011,83,5,210,0.3,40
1.67,336.82,25.39,1011,83,5,210,0.3,40
1.92,158.68,26.4,1011,94,5,230,3.0,90
1.92,158.68,26.4,1011,94,5,230,3.0,90
0.92,181.6,26.77,1010,94,3,210,3.0,90
0.92,181.6,26.77,1010,94,3,210,3.0,90
0.0,151.33,27.4,1008,83,3,190,0.0,90
0.0,0.0,29.43,1007,54,9,250,0.0,1
0.0,0.0,28.14,1007,58,7,230,0.3,90
0.0,0.0,28.44,1007,61,7,230,0.0,75
0.0,0.0,27.38,1007,74,8,240,0.0,1
0.0,0.0,25.86,1008,83,6,260,0.0,75
0.0,0.0,24.38,1008,83,3,240,0.0,40
0.0,0.0,23.3,1009,88,4,250,0.0,75
0.0,0.0,22.86,1009,88,3,250,0.0,20
0.0,0.0,22.15,1009,94,3,250,0.0,1
0.0,0.0,21.84,1010,88,3,250,0.0,1
0.42,0.0,21.51,1010,83,4,240,0.0,1
0.99,69.18,20.84,1010,88,4,260,0.0,1
5.83,103.63,20.82,1009,83,3,260,0.0,1
7.8,519.28,20.0,1011,77,4,310,0.0,75
7.41,723.65,19.33,1012,82,4,350,0.0,75
4.15,769.19,18.49,1012,77,3,330,0.0,40
4.69,387.98,17.99,1014,77,4,310,0.0,90
3.37,452.69,18.72,1014,72,4,300,0.0,75
3.23,301.15,20.15,1014,64,4,320,0.0,1
2.34,328.75,21.44,1015,64,5,290,0.0,20
0.52,207.11,22.3,1015,68,5,310,0.0,75
0.0,53.18,23.44,1014,60,6,280,0.0,75
0.0,0.0,23.27,1013,64,5,310,0.0,20
0.0,0.0,22.89,1013,68,5,280,0.0,1
0.0,0.0,22.14,1013,73,4,270,0.0,75
0.0,0.0,22.15,1013,64,6,280,0.0,75
0.0,0.0,19.76,1015,68,5,280,0.0,1
0.0,0.0,19.3,1016,68,5,280,0.0,1
0.0,0.0,18.43,1017,72,4,300,0.0,1
0.0,0.0,18.3,1018,68,3,330,0.0,1
0.0,0.0,17.29,1018,72,3,330,0.0,1
0.0,0.0,16.83,1018,72,2,320,0.0,1
0.31,0.0,15.86,1019,72,2,320,0.0,1
2.5,66.8,15.15,1018,77,3,350,0.0,1
6.2,295.53,15.0,1019,82,2,340,0.0,1
8.23,543.92,14.58,1020,87,2,350,0.0,1
9.0,743.1,14.29,1020,87,3,340,0.0,1
9.01,870.8,13.72,1021,87,2,340,0.0,1
9.01,926.79,14.26,1021,87,2,0,0.0,1
8.25,901.5,16.29,1022,72,3,10,0.0,1
6.51,797.15,18.01,1023,67,6,350,0.0,1
4.04,626.83,19.89,1023,55,5,360,0.0,1
0.71,390.11,21.26,1023,46,6,350,0.0,1
0.0,132.74,22.29,1022,40,3,10,0.0,1
0.0,0.0,23.28,1020,46,5,40,0.0,1
0.0,0.0,22.99,1020,40,2,320,0.0,1
0.0,0.0,22.85,1019,38,1,0,0.0,1
0.0,0.0,22.51,1020,56,2,20,0.0,1
0.0,0.0,17.74,1020,77,1,322,0.0,1
0.0,0.0,17.13,1020,55,2,288,0.0,1
0.0,0.0,16.34,1021,77,1,130,0.0,1
0.0,0.0,14.99,1021,77,2,288,0.0,1
0.0,0.0,15.56,1021,77,3,310,0.0,1
0.0,0.0,14.41,1021,77,1,310,0.0,1
0.28,0.0,13.71,1020,82,1,310,0.0,1
2.87,61.83,13.44,1020,93,1,268,0.0,1
5.77,285.37,12.86,1020,100,1,200,0.0,1
7.56,512.94,12.72,1020,93,1,268,0.0,1
8.64,700.88,12.57,1020,93,1,266,0.0,1
8.94,827.56,12.83,1021,93,1,266,0.0,1
8.94,827.56,12.83,1021,93,1,266,0.0,1
8.87,880.31,12.96,1021,93,2,180,0.0,1
8.87,880.31,12.96,1021,93,2,180,0.0,1
7.73,880.74,16.02,1021,93,1,230,0.0,1
6.15,827.13,19.56,1021,81,1,255,0.0,1
2.88,376.31,22.73,1021,65,3,340,0.0,1
0.65,348.35,25.22,1021,62,3,300,0.0,1
0.0,114.58,26.7,1020,58,3,350,0.0,1
0.0,0.0,28.28,1018,52,2,290,0.0,1
0.0,0.0,28.27,1018,51,3,320,0.0,20
0.0,0.0,28.59,1017,49,2,350,0.0,1
0.0,0.0,27.59,1017,52,2,351,0.0,1
0.0,0.0,23.51,1018,66,2,351,0.0,1
0.0,0.0,21.66,1019,81,3,80,0.0,1
0.0,0.0,21.51,1019,90,2,55,0.0,1
0.0,0.0,20.15,1020,87,2,55,0.0,1
0.0,0.0,19.95,1019,93,0,42,0.0,1
0.0,0.0,19.63,1019,93,0,42,0.0,1
0.29,0.0,18.78,1019,93,1,220,0.0,1
2.41,50.8,18.53,1019,93,1,210,0.0,1
5.65,266.92,17.75,1019,93,2,16,0.0,1
7.53,510.2,17.18,1019,93,2,16,0.0,1
8.71,702.6,17.22,1019,100,1,2,0.0,1
8.93,764.0,16.79,1020,100,1,2,0.0,1
8.93,764.0,16.79,1020,100,1,2,0.0,1
8.79,895.01,17.25,1020,100,1,20,0.0,20
8.79,895.01,17.25,1020,100,1,20,0.0,20
7.99,866.19,19.95,1021,92,2,20,0.0,1
6.3,779.78,22.5,1021,75,2,30,0.0,1
3.94,613.21,25.19,1022,59,3,20,0.0,1
0.66,383.23,26.72,1021,43,4,40,0.0,1
0.0,131.01,27.22,1021,40,4,30,0.0,1
0.0,0.0,28.72,1020,31,4,20,0.0,1
0.0,0.0,28.02,1020,35,5,30,0.0,1
0.0,0.0,27.75,1020,36,4,50,0.0,1
0.0,0.0,26.38,1020,35,5,60,0.0,1
0.0,0.0,22.37,1021,59,1,50,0.0,1
0.0,0.0,21.42,1021,68,2,60,0.0,1
0.0,0.0,20.43,1021,70,1,60,0.0,1
0.0,0.0,19.34,1022,84,1,60,0.0,1
0.0,0.0,18.56,1022,83,1,84,0.0,1
0.0,0.0,18.28,1021,87,1,84,0.0,1
0.21,0.0,17.14,1021,89,1,84,0.0,1
2.87,31.78,16.93,1021,93,1,63,0.0,1
5.56,275.85,16.51,1021,93,1,63,0.0,20
7.57,507.6,16.71,1021,93,1,63,0.0,1
9.0,711.25,16.14,1021,100,1,13,0.0,1
8.97,948.62,16.05,1021,93,1,13,0.0,1
9.0,904.09,15.74,1022,96,1,13,0.0,1
8.09,928.01,19.76,1022,84,1,44,0.0,1
6.51,802.81,24.31,1022,68,1,0,0.0,1
3.33,537.44,26.32,1022,58,4,90,0.0,1
0.74,451.4,26.93,1022,48,2,90,0.0,40
0.0,131.01,27.62,1021,50,3,60,0.0,1
0.0,0.0,28.3,1020,49,3,100,0.0,40
0.0,0.0,27.85,1019,49,5,80,0.0,20
0.0,0.0,26.79,1020,52,6,100,0.0,40
0.0,0.0,25.56,1020,57,6,90,0.0,40
0.0,0.0,22.38,1020,70,3,100,0.0,1
0.0,0.0,21.55,1020,73,2,90,0.0,1
0.0,0.0,20.61,1020,81,2,100,0.0,1
0.0,0.0,20.26,1020,84,2,110,0.0,1
0.0,0.0,19.63,1019,87,2,135,0.0,1
0.0,0.0,19.56,1019,87,2,135,0.0,1
0.28,0.0,19.14,1018,93,2,135,0.0,20
3.71,53.07,18.87,1018,87,2,146,0.0,1
3.39,351.63,18.57,1017,93,2,146,0.0,1
6.13,345.32,17.86,1017,96,2,120,0.0,1
6.16,602.29,18.49,1017,93,2,157,0.0,1
5.36,579.38,18.1,1017,100,1,150,0.0,1
4.21,607.92,17.7,1017,96,2,130,0.0,1
2.02,423.72,21.51,1017,84,2,160,0.0,1
3.05,190.53,23.99,1017,73,5,180,0.0,1
1.08,310.44,26.42,1017,60,6,180,0.0,1
0.7,117.61,27.46,1016,58,5,170,0.3,20
0.0,85.39,28.45,1016,58,7,160,0.0,20
0.0,0.0,28.2,1014,58,5,190,0.0,75
0.0,0.0,28.7,1014,56,5,170,0.0,75
0.0,0.0,27.8,1014,58,4,180,0.0,90
0.0,0.0,27.64,1014,60,4,190,0.0,75
0.0,0.0,25.19,1015,73,4,170,0.0,90
0.0,0.0,24.53,1015,73,3,160,0.0,75
0.0,0.0,23.81,1015,79,3,180,0.3,75
0.0,0.0,23.22,1016,84,3,180,0.0,1
0.0,0.0,22.7,1015,90,2,190,0.0,1
0.0,0.0,21.81,1015,93,2,210,0.0,1
0.22,0.0,21.86,1015,93,3,190,0.0,20
2.66,43.24,21.87,1014,93,3,170,0.0,40
5.73,255.1,21.45,1015,93,2,170,0.0,75
3.75,516.25,21.23,1014,96,1,250,0.0,75
8.79,393.46,21.1,1014,100,2,160,0.0,1
6.59,1076.17,21.23,1013,100,3,160,0.0,1
3.06,712.98,21.65,1013,100,4,170,0.0,20
1.85,326.87,22.83,1013,93,5,180,0.0,40
1.73,172.95,24.66,1014,84,7,190,0.0,40
0.17,186.35,25.96,1014,81,7,190,0.0,1
0.13,14.41,27.69,1014,71,5,190,0.0,1
0.0,16.86,29.19,1013,58,8,220,0.0,20
0.0,0.0,28.25,1012,56,7,210,0.3,75
0.0,0.0,26.72,1012,87,12,290,3.0,90
0.0,0.0,26.72,1012,87,12,290,3.0,90
0.0,0.0,26.72,1012,87,12,290,3.0,90
0.0,0.0,21.57,1012,89,9,290,3.0,90
0.0,0.0,21.57,1012,89,9,290,3.0,90
0.0,0.0,21.57,1012,89,9,290,3.0,90
0.0,0.0,20.14,1014,94,3,230,0.9,90
0.0,0.0,20.14,1014,94,3,230,0.9,90
0.0,0.0,20.24,1014,92,6,230,0.3,90
0.0,0.0,20.31,1013,92,3,230,0.0,75
0.0,0.0,20.4,1014,96,4,210,0.3,90
0.0,0.0,20.3,1015,100,2,240,0.3,75
0.0,0.0,20.15,1015,92,3,280,0.0,20
0.0,0.0,20.56,1016,87,4,290,0.0,90
0.24,0.0,19.6,1016,83,4,310,0.0,90
1.57,35.02,18.49,1017,89,4,320,0.0,75
6.37,157.38,18.19,1017,86,5,320,0.0,75
7.79,522.31,16.73,1018,86,6,340,0.0,75
8.25,638.83,15.78,1019,93,4,340,0.0,75
8.96,786.2,15.02,1020,86,2,350,0.0,40
8.84,886.36,14.32,1020,86,4,360,0.0,1
5.21,866.91,15.02,1021,80,4,360,0.0,1
6.92,700.3,16.02,1021,69,4,10,0.0,1
4.75,633.32,17.14,1022,69,5,20,0.0,1
0.75,444.05,19.9,1022,65,5,30,0.0,1
0.0,120.2,21.39,1022,58,5,20,0.0,1
0.0,0.0,22.71,1020,51,5,360,0.0,1
0.0,0.0,22.7,1020,51,5,10,0.0,1
0.0,0.0,22.1,1021,56,6,30,0.0,1
0.0,0.0,21.13,1022,63,5,50,0.0,1
0.0,0.0,18.97,1022,72,3,20,0.0,1
0.0,0.0,17.92,1023,72,4,10,0.0,1
0.0,0.0,17.41,1023,75,3,360,0.0,1
0.0,0.0,17.44,1022,77,3,10,0.0,1
0.0,0.0,17.37,1022,80,2,30,0.0,1
0.0,0.0,17.42,1022,86,3,20,0.0,1
0.0,6.2,17.85,1021,87,3,30,0.0,20
0.6,65.07,18.32,1021,87,2,50,0.0,75
2.05,214.02,19.11,1021,87,3,20,0.0,90
3.94,316.5,19.06,1021,93,2,20,0.0,75
5.51,377.03,20.16,1020,83,3,70,0.0,90
3.9,367.23,21.0,1021,90,1,55,0.0,90
3.38,337.25,21.82,1022,89,1,55,0.9,90
3.38,337.25,21.82,1022,89,1,55,0.9,90
3.38,337.25,21.82,1022,89,1,55,0.9,90
4.62,482.38,21.68,1022,88,3,110,0.9,90
4.62,482.38,21.68,1022,88,3,110,0.9,90
0.8,72.75,23.17,1022,97,2,90,0.9,40
0.8,72.75,23.17,1022,97,2,90,0.9,40
0.8,72.75,23.17,1022,97,2,90,0.9,40
0.0,5.19,24.47,1022,87,4,110,0.0,75
0.06,12.97,25.35,1021,87,4,120,0.0,40
0.0,0.0,26.25,1021,82,3,120,0.0,20
0.0,1.73,28.31,1019,76,2,70,0.0,40
0.0,0.0,26.81,1019,97,2,130,12.0,90
0.0,0.0,26.81,1019,97,2,130,12.0,90
0.0,0.0,26.81,1019,97,2,130,12.0,90
0.0,0.0,24.69,1019,100,2,30,3.0,90
0.0,0.0,24.69,1019,100,2,30,3.0,90
0.0,0.0,24.69,1019,100,2,30,3.0,90
0.0,0.0,23.56,1019,93,1,0,3.0,90
0.0,0.0,23.56,1019,93,1,0,3.0,90
0.0,0.0,23.56,1019,93,1,0,3.0,90
0.0,0.0,22.9,1019,96,2,109,0.9,1
0.0,0.0,22.9,1019,96,2,109,0.9,1
0.0,0.0,22.68,1020,100,2,90,0.9,1
0.0,0.0,22.68,1020,100,2,90,0.9,1
0.0,0.0,23.05,1021,94,1,240,0.9,75
0.0,0.0,22.98,1021,94,2,250,0.9,90
0.0,0.0,22.98,1021,94,2,250,0.9,90
0.0,0.0,22.8,1020,100,1,210,0.9,90
0.0,0.0,22.8,1020,100,1,210,0.9,90
0.0,0.0,22.81,1020,100,1,200,0.9,40
0.35,54.48,22.37,1019,100,3,157,0.0,75
1.44,150.47,22.24,1019,100,1,130,0.0,1
5.15,473.16,21.98,1018,94,1,150,0.0,90
7.52,707.22,22.43,1018,100,2,140,0.0,1
6.48,486.85,22.46,1018,100,2,140,0.0,1
9.02,937.81,22.67,1019,94,2,180,0.0,40
6.82,722.28,22.41,1019,100,2,170,0.0,1
2.68,243.86,23.32,1019,97,2,150,0.0,1
1.89,172.95,25.28,1020,87,2,180,0.0,20
1.14,104.35,26.62,1020,74,3,150,0.0,75
0.29,28.97,27.68,1020,69,3,200,0.0,90
0.0,0.0,28.35,1019,60,4,180,0.0,75
0.0,0.0,28.51,1017,58,2,180,0.0,1
0.0,0.0,28.0,1017,60,3,160,0.0,20
0.0,0.0,27.76,1017,64,1,132,0.0,1
0.0,0.0,26.64,1017,76,4,110,0.0,20
0.0,0.0,25.13,1018,87,2,120,0.0,1
0.0,0.0,24.45,1018,90,3,130,0.0,1
0.0,0.0,24.19,1018,90,2,120,0.0,1
0.0,0.0,23.94,1018,97,3,130,0.0,1
0.0,0.0,23.75,1018,97,3,140,0.0,1
0.0,0.0,23.42,1018,97,2,140,0.0,1
0.13,17.08,23.24,1017,97,2,150,0.0,1
2.81,291.56,22.53,1017,96,2,150,0.0,1
6.21,570.3,22.65,1017,96,1,170,0.0,1
7.4,661.85,22.37,1017,100,1,161,0.0,1
4.69,427.18,22.23,1017,100,1,150,0.0,1
7.59,933.49,21.79,1017,100,2,180,0.0,1
6.33,904.67,21.8,1017,100,2,190,0.0,1
4.12,415.08,22.57,1018,100,2,171,0.0,75
5.32,493.55,24.65,1019,87,2,190,0.0,1
2.54,278.02,26.66,1019,74,3,180,0.0,1
0.95,129.28,28.22,1019,58,3,240,0.0,1
0.0,0.0,28.92,1018,52,3,180,0.0,1
0.0,0.0,29.27,1016,55,3,210,0.0,1
0.0,0.0,29.7,1016,57,1,190,0.0,1
0.0,0.0,29.46,1016,57,1,220,0.0,40
0.0,0.0,28.82,1016,56,1,157,0.0,1
0.0,0.0,25.52,1016,82,4,130,0.0,1
0.0,0.0,24.99,1017,87,3,120,0.0,1
0.0,0.0,24.3,1017,93,1,120,0.0,1
0.0,0.0,23.61,1017,93,1,160,0.0,1
0.0,0.0,23.13,1018,97,1,169,0.0,20
0.0,0.0,22.76,1017,97,1,169,0.0,40
0.16,23.02,22.51,1017,93,1,169,0.0,1
1.99,253.23,22.26,1017,97,1,320,0.0,75
4.97,451.83,21.78,1017,100,1,10,0.0,75
6.03,340.49,22.02,1017,100,1,130,0.0,20
6.03,340.49,22.02,1017,100,1,130,0.0,20
6.03,340.49,22.02,1017,100,1,130,0.0,20
8.18,812.43,21.29,1017,100,1,97,0.0,90
8.08,1019.97,21.36,1018,100,1,97,0.0,40
8.08,1019.97,21.36,1018,100,1,97,0.0,40
8.31,872.09,21.49,1018,100,1,20,0.0,75
8.31,872.09,21.49,1018,100,1,20,0.0,75
7.15,830.3,22.96,1019,100,1,140,0.0,40
7.15,830.3,22.96,1019,100,1,140,0.0,40
0.97,110.69,24.96,1019,88,1,260,0.0,40
1.29,87.34,26.3,1019,81,2,170,0.0,1
0.16,19.46,28.3,1019,71,1,149,0.0,75
0.0,0.0,28.9,1018,69,2,0,0.0,40
0.0,0.0,30.04,1016,53,2,180,0.0,20
0.0,0.0,30.15,1015,53,2,210,0.0,1
0.0,0.0,30.39,1015,49,2,120,0.0,75
0.0,0.0,28.34,1016,79,3,200,3.0,75
0.0,0.0,25.49,1017,84,4,110,0.3,90
0.0,0.0,24.77,1017,81,4,150,0.3,75
0.0,0.0,24.77,1017,81,4,150,0.3,75
0.0,0.0,24.3,1018,81,3,120,0.3,75
0.0,0.0,23.92,1017,90,2,150,0.0,90
0.0,0.0,23.55,1018,83,1,0,0.3,90
0.0,0.0,23.0,1017,81,2,170,0.0,90
0.22,41.08,23.5,1017,84,1,220,0.0,90
2.25,246.13,23.14,1016,73,1,154,0.3,90
2.25,246.13,23.14,1016,73,1,154,0.3,90
5.11,464.37,23.41,1016,73,1,154,0.0,90
6.81,654.18,22.47,1016,94,1,154,0.3,1
6.81,654.18,22.47,1016,94,1,154,0.3,1
7.82,778.13,22.05,1017,93,1,70,0.3,90
8.27,835.02,21.8,1017,94,2,160,0.9,8
8.27,835.02,21.8,1017,94,2,160,0.9,8
8.11,873.82,21.89,1017,94,1,154,0.0,1
7.9,807.24,23.2,1017,93,1,151,0.0,20
5.71,574.62,25.43,1018,81,1,200,0.0,1
1.16,124.52,27.04,1018,69,3,190,0.0,1
0.41,57.07,28.58,1018,60,3,0,0.0,1
0.0,0.0,29.08,1017,52,2,0,0.0,1
0.0,0.0,30.23,1016,44,2,180,0.0,1
0.0,0.0,30.65,1015,43,4,150,0.0,1
0.0,0.0,29.64,1016,60,1,284,0.3,75
0.0,0.0,29.64,1016,60,1,284,0.3,75
0.0,0.0,28.3,1015,47,1,250,0.0,1
0.0,0.0,26.13,1016,71,4,110,0.0,20
0.0,0.0,25.56,1017,81,2,110,0.0,1
0.0,0.0,25.04,1018,82,1,94,0.0,75
0.0,0.0,23.79,1018,87,2,40,0.0,75
0.0,0.0,23.81,1018,84,1,112,0.0,40
0.0,0.0,23.07,1017,93,1,112,0.0,1
0.2,35.74,22.68,1017,90,1,112,0.0,20
